0
-0.031031
0.21143
-1.4398
1.8825
-1.8627
-2.7453
1.8738
0.26225
-1.8995
-0.57317
-2.8595
1.879
0.27525
-2.3652
-0.71166
2.8749
-0.037714
0.011225
-0.15256
0.5845
2.8421
-1.8043
-0.51509
-2.9927
-0.47869
1.5703
-0.58523
2.2362
1.5653
-0.93299
-1.1721
-1.6735
-2.7629
1.9169
2.6176
2.6635
-1.8816
-0.0054397
0.1764
-0.54005
-2.7323
-2.3035
-0.72475
-0.66966
1.1028
-3.1456
-1.0742
-1.717
-2.6023
-0.23706
1.9582
2.7688
1.5146
-0.88599
-0.77493
1.1967
-2.9728
-0.26706
2.1596
1.5975
-0.20571
-0.19966
2.1328
1.3264
1.8482
1.3111
1.8586
-1.8153
1.5965
0.51695
2.8921
-2.0451
-1.3515
-1.6623
-2.6663
-2.704
2.0301
1.6107
-0.48098
1.9661
2.8949
0.70156
-1.0544
1.3435
-2.9335
-2.6741
1.7456
2.8724
1.1904
1.6156
0.53567
1.5933
-0.094264
-0.26796
-2.7545
0.16468
-0.30843
-2.5946
-0.50047
-1.1374
3.1876
-2.12
-1.1163
1.4791
-3.1618
-1.1222
2.8499
2.765
-1.9448
1.8492
1.7694
-0.017025
-0.12606
-2.7981
-1.6952
0.54098
1.8115
-0.53735
-2.937
1.9265
-1.681
-2.8192
-1.535
-0.071468
0.29967
1.1591
-1.941
0.14237
-0.28502
-0.27164
0.11107
-2.2019
1.8934
-1.749
-2.6798
-2.4845
0.19799
0.48188
-0.23241
-1.2774
2.9419
-0.4236
0.065268
1.9656
-0.48221
-1.4848
-1.9332
1.9575
-2.1022
-1.3206
2.7508
0.092448
1.8539
-0.16086
2.1407
2.4149
0.12066
1.381
-2.841
-2.6314
-1.3612
2.826
2.456
2.6575
-1.9416
-2.5123
0.15562
2.2867
-2.1287
-1.7344
-2.0721
-1.5938
2.9952
-2.0029
0.67626
0.27655
-1.6466
2.8354
2.0158
0.089497
-2.4097
0.35184
-2.4506
-2.5795
1.9072
-0.43508
2.1673
0.26005
-1.7608
2.8702
-1.9265
0.5267
-1.719
1.9727
-2.0232
2.1251
2.0842
-1.8735
0.71215
-1.8866
2.5616
1.9268
